strategy,baseline_family,split,date,episode_id,start_row,start_timestamp,end_timestamp,direction,kappa_T,task_size,n_steps,depth,initial_mid,final_mid,market_move_signed,scheduled_total,executed_quantity,unfinished,completion_rate,episode_vwap,slippage_notional,slippage_per_share_task,slippage_ticks_per_share,avg_sq_remaining,max_remaining,completion_step,half_completion_step,n_fill_steps,aggressive_ratio,carry_unfilled,local_episode_id,episode_key,data_format,lobster_levels,tick_size,lot_size
twap,classical_control,test,2026-04-08,2026-04-08_0082,524800,35866.701662389,35895.809235664,buy,0.0,600,64,10,219.765,219.65499999999997,-0.11000000000001364,600,600,0,1.0,219.7814833333333,9.890000000026703,0.01648333333337784,1.6483333333377839,109703.125,590,60,30,60,1.0,True,82,2026-04-08_0082,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0083,531200,35896.849081746,35920.895580723,buy,0.0,600,64,10,219.68,219.695,0.014999999999986358,600,600,0,1.0,219.7678333333333,52.69999999998663,0.08783333333331104,8.783333333331106,109703.125,590,60,30,60,1.0,True,83,2026-04-08_0083,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0084,537600,35921.385368212,35947.361185627,sell,0.0,600,64,10,219.69,219.86,-0.17000000000001592,600,600,0,1.0,219.76935000000003,-47.6099999999974,-0.07934999999999566,-7.934999999999566,109703.125,590,60,30,60,1.0,True,84,2026-04-08_0084,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0085,544000,35947.462111443,35971.133291672,buy,0.0,600,64,10,219.825,219.875,0.05000000000001137,600,600,0,1.0,219.83295000000007,4.770000000001801,0.007950000000003002,0.7950000000003001,109703.125,590,60,30,60,1.0,True,85,2026-04-08_0085,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0086,550400,35971.549175383,35999.730490489,buy,0.0,600,64,10,219.885,219.92000000000002,0.03500000000002501,600,600,0,1.0,219.97164999999993,51.99000000000524,0.08665000000000873,8.665000000000873,109703.125,590,60,30,60,1.0,True,86,2026-04-08_0086,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0087,556800,35999.747663779,36012.251014429,buy,0.0,600,64,10,219.93,220.135,0.20499999999998408,600,600,0,1.0,219.94708333333324,10.249999999985448,0.01708333333330908,1.708333333330908,109703.125,590,60,30,60,1.0,True,87,2026-04-08_0087,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0088,563200,36012.496291863,36034.085834745,buy,0.0,600,64,10,220.14999999999998,220.115,-0.03499999999996817,600,600,0,1.0,220.24135000000004,54.80999999999858,0.09134999999999764,9.134999999999764,109703.125,590,60,30,60,1.0,True,88,2026-04-08_0088,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0089,569600,36034.608135296,36059.560373414,buy,0.0,600,64,10,220.12,220.005,-0.1150000000000091,600,600,0,1.0,220.1011,-11.339999999988777,-0.018899999999981296,-1.8899999999981294,109703.125,590,60,30,60,1.0,True,89,2026-04-08_0089,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0090,576000,36060.085918046,36081.065530444,sell,0.0,600,64,10,220.01,219.885,0.125,600,600,0,1.0,219.97608333333332,20.34999999999536,0.033916666666658934,3.3916666666658934,109703.125,590,60,30,60,1.0,True,90,2026-04-08_0090,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0091,582400,36081.473717993,36105.923502228,buy,0.0,600,64,10,219.90499999999997,219.95499999999998,0.05000000000001137,600,600,0,1.0,219.92951666666661,14.710000000014588,0.02451666666669098,2.451666666669098,109703.125,590,60,30,60,1.0,True,91,2026-04-08_0091,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0092,588800,36106.29552225,36129.700629694,sell,0.0,600,64,10,219.945,220.025,-0.0800000000000125,600,600,0,1.0,219.97871666666668,-20.23000000001275,-0.03371666666668792,-3.371666666668792,109703.125,590,60,30,60,1.0,True,92,2026-04-08_0092,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0093,595200,36129.869299312,36159.244691489,sell,0.0,600,64,10,220.04500000000002,220.135,-0.08999999999997499,600,600,0,1.0,220.05408333333335,-5.449999999988449,-0.009083333333314082,-0.9083333333314082,109703.125,590,60,30,60,1.0,True,93,2026-04-08_0093,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0094,601600,36159.497668274,36187.102793273,sell,0.0,600,64,10,220.115,220.21499999999997,-0.0999999999999659,600,600,0,1.0,220.16740000000001,-31.43999999999278,-0.05239999999998796,-5.239999999998797,109703.125,590,60,30,60,1.0,True,94,2026-04-08_0094,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0095,608000,36187.659638239,36217.022266385,buy,0.0,600,64,10,220.24,220.26999999999998,0.029999999999972715,600,600,0,1.0,220.2680000000001,16.79999999999427,0.02799999999999045,2.799999999999045,109703.125,590,60,30,60,1.0,True,95,2026-04-08_0095,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0096,614400,36217.640125313,36246.742890281,buy,0.0,600,64,10,220.26999999999998,220.35500000000002,0.08500000000003638,600,600,0,1.0,220.3202833333334,30.170000000014625,0.05028333333335771,5.0283333333357705,109703.125,590,60,30,60,1.0,True,96,2026-04-08_0096,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0097,620800,36247.139582731,36275.758877712,buy,0.0,600,64,10,220.37,220.42000000000002,0.05000000000001137,600,600,0,1.0,220.45328333333345,49.970000000010714,0.0832833333333512,8.328333333335118,109703.125,590,60,30,60,1.0,True,97,2026-04-08_0097,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0098,627200,36276.317295949,36308.9442724,buy,0.0,600,64,10,220.405,220.51999999999998,0.11499999999998067,600,600,0,1.0,220.45241666666664,28.44999999998572,0.04741666666664287,4.741666666664287,109703.125,590,60,30,60,1.0,True,98,2026-04-08_0098,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0099,633600,36309.866678944,36339.465613584,buy,0.0,600,64,10,220.53500000000003,220.71499999999997,0.17999999999994998,600,600,0,1.0,220.6342833333334,59.56999999997879,0.09928333333329799,9.928333333329798,109703.125,590,60,30,60,1.0,True,99,2026-04-08_0099,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0100,640000,36339.736380408,36367.542368276,buy,0.0,600,64,10,220.765,220.75,-0.014999999999986358,600,600,0,1.0,220.79296666666667,16.78000000002521,0.027966666666708686,2.7966666666708684,109703.125,590,60,30,60,1.0,True,100,2026-04-08_0100,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0101,646400,36368.19381654,36389.928332801,sell,0.0,600,64,10,220.75,220.33499999999998,0.41500000000002046,600,600,0,1.0,220.55211666666665,118.73000000000184,0.1978833333333364,19.78833333333364,109703.125,590,60,30,60,1.0,True,101,2026-04-08_0101,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0102,652800,36389.95652833,36418.420862907,buy,0.0,600,64,10,220.32999999999998,220.425,0.09500000000002728,600,600,0,1.0,220.41804999999997,52.830000000014024,0.08805000000002337,8.805000000002337,109703.125,590,60,30,60,1.0,True,102,2026-04-08_0102,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0103,659200,36418.62902205,36444.366417655,buy,0.0,600,64,10,220.40499999999997,220.60000000000002,0.19500000000005002,600,600,0,1.0,220.41645,6.870000000015352,0.011450000000025587,1.1450000000025586,109703.125,590,60,30,60,1.0,True,103,2026-04-08_0103,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0104,665600,36444.692457163,36472.889197375,sell,0.0,600,64,10,220.59,220.59,-0.0,600,600,0,1.0,220.4886166666667,60.83000000000675,0.10138333333334458,10.138333333334458,109703.125,590,60,30,60,1.0,True,104,2026-04-08_0104,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0105,672000,36474.421276396,36510.882914727,sell,0.0,600,64,10,220.59500000000003,220.86,-0.26499999999998636,600,600,0,1.0,220.60208333333333,-4.249999999984993,-0.007083333333308323,-0.7083333333308323,109703.125,590,60,30,60,1.0,True,105,2026-04-08_0105,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0106,678400,36511.281378828,36529.455424807,buy,0.0,600,64,10,220.85000000000002,220.68,-0.17000000000001592,600,600,0,1.0,220.73075000000003,-71.549999999997,-0.119249999999995,-11.9249999999995,109703.125,590,60,30,60,1.0,True,106,2026-04-08_0106,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0107,684800,36529.687771248,36541.207434204,sell,0.0,600,64,10,220.64999999999998,220.68,-0.03000000000002956,600,600,0,1.0,220.57056666666662,47.6599999999994,0.07943333333333233,7.943333333333233,109703.125,590,60,30,60,1.0,True,107,2026-04-08_0107,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0108,691200,36541.358888403,36558.818325287,buy,0.0,600,64,10,220.64999999999998,220.695,0.045000000000015916,600,600,0,1.0,220.71838333333338,41.03000000000384,0.06838333333333974,6.838333333333973,109703.125,590,60,30,60,1.0,True,108,2026-04-08_0108,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0109,697600,36559.056764126,36584.378148194,sell,0.0,600,64,10,220.74,220.86,-0.12000000000000455,600,600,0,1.0,220.75709999999998,-10.259999999995216,-0.017099999999992028,-1.7099999999992026,109703.125,590,60,30,60,1.0,True,109,2026-04-08_0109,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0110,704000,36585.47834036,36609.363326435,sell,0.0,600,64,10,220.85000000000002,221.04000000000002,-0.18999999999999773,600,600,0,1.0,220.90519999999998,-33.11999999999898,-0.0551999999999983,-5.51999999999983,109703.125,590,60,30,60,1.0,True,110,2026-04-08_0110,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0111,710400,36609.480872401,36623.366552966,sell,0.0,600,64,10,221.03,220.815,0.2150000000000034,600,600,0,1.0,220.90958333333333,72.25000000001182,0.12041666666668638,12.041666666668638,109703.125,590,60,30,60,1.0,True,111,2026-04-08_0111,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0112,716800,36623.81356133,36651.059920219,sell,0.0,600,64,10,220.8,220.62,0.18000000000000682,600,600,0,1.0,220.75349999999997,27.900000000000546,0.04650000000000091,4.650000000000091,109703.125,590,60,30,60,1.0,True,112,2026-04-08_0112,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0113,723200,36651.286281088,36670.212470654,buy,0.0,600,64,10,220.63,220.385,-0.24500000000000455,600,600,0,1.0,220.48886666666667,-84.68000000001393,-0.14113333333335656,-14.113333333335655,109703.125,590,60,30,60,1.0,True,113,2026-04-08_0113,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0114,729600,36670.760657955,36688.280655473,sell,0.0,600,64,10,220.39,220.42000000000002,-0.03000000000002956,600,600,0,1.0,220.30099999999996,53.399999999976444,0.08899999999996074,8.899999999996075,109703.125,590,60,30,60,1.0,True,114,2026-04-08_0114,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0115,736000,36689.545012342,36712.312151957,sell,0.0,600,64,10,220.405,220.78,-0.375,600,600,0,1.0,220.59716666666665,-115.29999999998927,-0.19216666666664878,-19.216666666664878,109703.125,590,60,30,60,1.0,True,115,2026-04-08_0115,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0116,742400,36713.353621387,36740.593997864,buy,0.0,600,64,10,220.755,220.875,0.12000000000000455,600,600,0,1.0,220.80118333333328,27.709999999993215,0.04618333333332202,4.6183333333322025,109703.125,590,60,30,60,1.0,True,116,2026-04-08_0116,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0117,748800,36740.991566275,36768.723329419,buy,0.0,600,64,10,220.86,220.865,0.0049999999999954525,600,600,0,1.0,220.88166666666666,12.999999999979082,0.021666666666631803,2.1666666666631804,109703.125,590,60,30,60,1.0,True,117,2026-04-08_0117,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0118,755200,36768.871972393,36797.748819387,sell,0.0,600,64,10,220.83499999999998,220.84,-0.005000000000023874,600,600,0,1.0,220.81161666666657,14.029999999992924,0.02338333333332154,2.338333333332154,109703.125,590,60,30,60,1.0,True,118,2026-04-08_0118,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0119,761600,36798.872287667,36832.26733688,buy,0.0,600,64,10,220.825,220.82999999999998,0.0049999999999954525,600,600,0,1.0,220.8445833333334,11.750000000001819,0.019583333333336363,1.9583333333336366,109703.125,590,60,30,60,1.0,True,119,2026-04-08_0119,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0120,768000,36833.756141212,36859.785278011,sell,0.0,600,64,10,220.815,221.04000000000002,-0.22500000000002274,600,600,0,1.0,220.8391000000001,-14.45999999999276,-0.024099999999987933,-2.4099999999987936,109703.125,590,60,30,60,1.0,True,120,2026-04-08_0120,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0121,774400,36860.095454644,36891.262828379,buy,0.0,600,64,10,221.01999999999998,220.95999999999998,-0.060000000000002274,600,600,0,1.0,220.98046666666662,-23.719999999991614,-0.039533333333319355,-3.9533333333319356,109703.125,590,60,30,60,1.0,True,121,2026-04-08_0121,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0122,780800,36891.574252045,36924.208566365,sell,0.0,600,64,10,220.95499999999998,221.03500000000003,-0.08000000000004093,600,600,0,1.0,220.92476666666664,18.13999999998532,0.030233333333308868,3.023333333330887,109703.125,590,60,30,60,1.0,True,122,2026-04-08_0122,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0123,787200,36924.530390405,36956.56695252,buy,0.0,600,64,10,221.05,221.075,0.024999999999977263,600,600,0,1.0,221.09490000000005,26.94000000000233,0.04490000000000388,4.490000000000388,109703.125,590,60,30,60,1.0,True,123,2026-04-08_0123,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0124,793600,36957.433087498,36993.008624353,buy,0.0,600,64,10,221.07999999999998,221.07999999999998,0.0,600,600,0,1.0,221.15413333333325,44.48000000001275,0.07413333333335459,7.4133333333354585,109703.125,590,60,30,60,1.0,True,124,2026-04-08_0124,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0125,800000,36994.401347196,37026.121268498,buy,0.0,600,64,10,221.09500000000003,221.35500000000002,0.2599999999999909,600,600,0,1.0,221.22799999999992,79.79999999998381,0.13299999999997303,13.299999999997302,109703.125,590,60,30,60,1.0,True,125,2026-04-08_0125,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0126,806400,37026.312982145,37051.182310217,buy,0.0,600,64,10,221.38,221.3,-0.07999999999998408,600,600,0,1.0,221.36188333333334,-10.870000000008531,-0.018116666666680884,-1.8116666666680885,109703.125,590,60,30,60,1.0,True,126,2026-04-08_0126,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0127,812800,37051.676297707,37088.411901101,sell,0.0,600,64,10,221.28500000000003,221.41,-0.12499999999997158,600,600,0,1.0,221.28716666666665,-1.2999999999788088,-0.002166666666631348,-0.2166666666631348,109703.125,590,60,30,60,1.0,True,127,2026-04-08_0127,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0128,819200,37089.615367821,37123.857467735,buy,0.0,600,64,10,221.415,221.315,-0.09999999999999432,600,600,0,1.0,221.3738,-24.720000000003438,-0.04120000000000573,-4.120000000000573,109703.125,590,60,30,60,1.0,True,128,2026-04-08_0128,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0129,825600,37124.209480591,37146.613456241,sell,0.0,600,64,10,221.32999999999998,221.32,0.009999999999990905,600,600,0,1.0,221.24570000000003,50.5799999999831,0.08429999999997184,8.429999999997184,109703.125,590,60,30,60,1.0,True,129,2026-04-08_0129,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0130,832000,37146.933226544,37169.736689115,sell,0.0,600,64,10,221.29000000000002,221.22,0.0700000000000216,600,600,0,1.0,221.22606666666672,38.36000000000695,0.06393333333334492,6.393333333334492,109703.125,590,60,30,60,1.0,True,130,2026-04-08_0130,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0131,838400,37169.759357885,37198.186549031,sell,0.0,600,64,10,221.21499999999997,221.265,-0.05000000000001137,600,600,0,1.0,221.26565000000008,-30.390000000020336,-0.0506500000000339,-5.06500000000339,109703.125,590,60,30,60,1.0,True,131,2026-04-08_0131,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0132,844800,37199.993082523,37220.424469545,sell,0.0,600,64,10,221.27499999999998,221.5,-0.22500000000002274,600,600,0,1.0,221.36008333333328,-51.04999999999973,-0.08508333333333287,-8.508333333333288,109703.125,590,60,30,60,1.0,True,132,2026-04-08_0132,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0133,851200,37220.619148549,37248.824037398,sell,0.0,600,64,10,221.495,221.48000000000002,0.014999999999986358,600,600,0,1.0,221.50648333333325,-6.890000000013515,-0.011483333333355859,-1.1483333333355858,109703.125,590,60,30,60,1.0,True,133,2026-04-08_0133,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0134,857600,37249.430875183,37276.566536808,buy,0.0,600,64,10,221.48000000000002,221.35500000000002,-0.125,600,600,0,1.0,221.36036666666666,-71.78000000001111,-0.11963333333335185,-11.963333333335186,109703.125,590,60,30,60,1.0,True,134,2026-04-08_0134,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0135,864000,37276.651094213,37312.336584404,sell,0.0,600,64,10,221.35000000000002,221.305,0.045000000000015916,600,600,0,1.0,221.30459999999997,27.239999999996144,0.04539999999999357,4.539999999999357,109703.125,590,60,30,60,1.0,True,135,2026-04-08_0135,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0136,870400,37312.814218704,37352.569578858,sell,0.0,600,64,10,221.29000000000002,221.505,-0.214999999999975,600,600,0,1.0,221.32715000000002,-22.28999999999496,-0.0371499999999916,-3.71499999999916,109703.125,590,60,30,60,1.0,True,136,2026-04-08_0136,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0137,876800,37352.795399217,37393.718288682,buy,0.0,600,64,10,221.51,221.325,-0.18500000000000227,600,600,0,1.0,221.44884999999994,-36.68999999999687,-0.061149999999994785,-6.114999999999479,109703.125,590,60,30,60,1.0,True,137,2026-04-08_0137,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0138,883200,37393.897858823,37434.23848191,buy,0.0,600,64,10,221.3,221.165,-0.13500000000001933,600,600,0,1.0,221.25166666666675,-28.99999999999909,-0.04833333333333182,-4.833333333333182,109703.125,590,60,30,60,1.0,True,138,2026-04-08_0138,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0139,889600,37434.893656851,37465.655122967,sell,0.0,600,64,10,221.14499999999998,221.29000000000002,-0.14500000000003865,600,600,0,1.0,221.19645000000003,-30.870000000008986,-0.05145000000001498,-5.145000000001498,109703.125,590,60,30,60,1.0,True,139,2026-04-08_0139,lobster,10,0.01,10
twap,classical_control,test,2026-04-08,2026-04-08_0140,896000,37465.713462063,37506.691107917,sell,0.0,600,64,10,221.29000000000002,221.305,-0.014999999999986358,600,600,0,1.0,221.27471666666665,9.17000000000371,0.015283333333339517,1.5283333333339517,109703.125,590,60,30,60,1.0,True,140,2026-04-08_0140,lobster,10,0.01,10
